file_name,title_ch,journal_year,candidate_passages,minimum_string_distance,notes,target_strings,matching_strings,context_examples,execution_or_custody_passages,brain_death_passages,death_determination_passages,cardiorespiratory_arrest_passages,airway_or_ventilation_passages,consent_or_family_passages,donation_system_passages,donor_language_passages
2417.txt,同种异体原位心脏移植的手术护理配合,2018,14,0.25,"potentially problematic, but nothing hard on this. ""1.2.1 供心切取方法 供者取平卧位，全身肝素化 后，常规消毒铺巾，胸骨正中切开，锯开胸骨，切开 心 包 "" is suggestive, but it doesn't refer to intubation, so it can't said to be incriminating.","供者气管插管 | 气管切开气管插管 | 供者行气管插管 | 快速胸部正中切口进胸 | 供体手术气管插管 | 供体平卧位，气管插管 | 供体全身肝素化后，仰卧位，经口气管内插管 | 供心切取配合..气管插管 | 脑死亡后,气管插管 | 协助麻醉医生进行支纤镜检查后进行气管插管 | 协助麻醉医生进行支纤镜检查后进行供体气管插管 | 供体手术气管插管通气 | 脑死亡后立即气管内插管给氧 | 脑死亡后迅速气管插管进行机械通气",醉气管内插管 | 身麻醉气管内插管 | 麻醉气管内插管 | 胸骨。切开前胸正中切 | 全身麻醉气管内插管， | 方法供者取平卧位，全身肝素化后，常规消毒 | .2.1供心切取方法供者 | 全身麻醉气管内插管 | 组通知供心良好后进行全身麻醉气管内插管， | 组通知供心良好后进行全身麻醉气管内插管，推注 | 行全身麻醉气管内插管 | 好后进行全身麻醉气管内插管 | 供心良好后进行全身麻醉气管内插管,生素；②与器械护士共同清点手术台上所有物品等；③协助麻醉医生行桡动脉穿刺，右锁骨下静脉穿刺，置漂浮导管；④接到供心组通知供心良好后进行全身麻醉气管内插管，推注舒莱抗排斥药，留置测温尿管；⑤当供心送达手术室时，与手术医生共同再次核对供受体血型、组织配型结果；⑥手术中密切观察手术进展， || 注抗生素；②与器械护士共同清点手术台上所有物品等；③协助麻醉医生行桡动脉穿刺，右锁骨下静脉穿刺，置漂浮导管；④接到供心组通知供心良好后进行全身麻醉气管内插管，推注舒莱抗排斥药，留置测温尿管；⑤当供心送达手术室时，与手术医生共同再次核对供受体血型、组织配型结果；⑥手术中密切观察手术进 || 抗生素；②与器械护士共同清点手术台上所有物品等；③协助麻醉医生行桡动脉穿刺，右锁骨下静脉穿刺，置漂浮导管；④接到供心组通知供心良好后进行全身麻醉气管内插管，推注舒莱抗排斥药，留置测温尿管；⑤当供心送达手术室时，与手术医生共同再次核对供受体血型、组织配型结果；⑥手术中密切观察手术进展 || 需将冰桶固定稳妥避免途中颠簸。供心切取中台下联络员立即通知受体手术组准备，以缩短冷缺血时间。1.2.2移植手术方法仰卧位，胸椎后垫一软垫抬高胸骨。切开前胸正中切口，电锯锯开胸骨，切开心包并缝吊，全身肝素化ACT达到后升主动脉远端和上、下腔静脉分别插管建立体外循环。剪刀分离主动脉⁃肺 || 输注抗生素；②与器械护士共同清点手术台上所有物品等；③协助麻醉医生行桡动脉穿刺，右锁骨下静脉穿刺，置漂浮导管；④接到供心组通知供心良好后进行全身麻醉气管内插管，推注舒莱抗排斥药，留置测温尿管；⑤当供心送达手术室时，与手术医生共同再次核对供受体血型、组织配型结果；⑥手术中密切观察手术,0,3,0,0,14,0,0,14
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,23,0.125,,"供者气管插管 | 供体手术气管插管 | 供者行气管插管 | 供体手术气管插管通气 | 气管切开气管插管 | 脑死亡后，用麻醉机维持呼吸 | 供体平卧位，气管插管 | 供肺切取:供体气管插管 | 供心的切取供体气管插管后 | 供体心肺的切取气管插管 | 脑死亡后迅速气管插管进行机械通气 | 供心保护脑死亡后用麻醉机维持呼吸 | 脑死亡后用麻醉机维持呼吸 | 供者平卧位,气管插管 | 脑死亡后,气管插管 | 脑死亡后迅速气管插管 | 脑死亡后插入气管导管 | 供体死亡后行人工呼吸、循环支持 | 脑死亡后气管紧急插管,纯氧通气 | 经气管切开气管插管建立人工呼吸 | 脑死亡后,紧急气管插管 | 脑死亡后立即气管内插管给氧 | 供体心肺的获取和保护..行气管插管通气",供体气管插管 | 因此供体气管插管 | 此供体气管插管 | 气管插管机械辅助通气 | 死亡后，恢复呼吸机支持；脑 | 宜。因此供体气管插管 | 事宜。因此供体气管插管 | 供体气管插管机械辅助通气 | 宜。因此供体气管插管机械辅助通气 | 心脏死亡后，恢复呼吸机支持；脑死 | 脏死亡后，恢复呼吸机支持 | 。因此供体气管插管 | 死亡后，恢复呼吸机支持；脑死亡 | 。因此供体气管插管机械辅助通气 | 体气管插管机械辅助通气 | 以内。气管插管机械辅助通气 | 捐献事宜。因此供体气管插管机械辅助通气,要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，因此 || 病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染， || 主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，因 || 严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，因此首先 || 态，符合获取标准。心脏死亡器官捐献（DCD）供肺捐献流程：停止呼吸机机械通气后，待心脏停搏5min，氧饱和度为0，由红十字会指定专家确定心脏死亡后，恢复呼吸机支持；脑死亡器官捐献（DBD）或脑-心双死亡器官捐献（DBCD）供肺捐献流程：持续呼吸机机械通气支持。呼吸机给氧浓度维持在5,0,23,0,4,23,19,23,23
3554.txt,复杂先天性心脏病心脏移植杂交术围术期管理要点,2018,1,0.469669914110089,,供心的切取供体气管插管后,.LN供心的获取 供心的,"阻断 2# mn,患者术后5 C转出<CU,20 C后出院，目前 仍在随访中）&*&"", ""2 +,Bm"", ""2- N术前准备"", ""2.LN供心的获取 供心的质量对于术后患者心"", ""jv}!e-.HMBaDFGDF|*HyKNK(Fw$_"", ""_Z!FNP[TPA!NM!",0,0,0,0,1,0,0,1
3651.txt,同种异体原位心脏移植18例临床分析,2018,2,0.479583500133467,,"供体全身肝素化后，仰卧位，经口气管内插管 | 供体心脏的提取供心者取仰卧位,垫高胸腔,气管插管",中开胸，全身肝素化，缝制升主动脉灌注管， | 取的供心。3．2供者心脏的保护最大限度地降低供心,例供、受者体质量比为0．77。供心的术前检查均未发现明显结构异常。1．3手术方法1．3．1供心获取及保存方法19例供心均在心脏搏动下获取。正中开胸，全身肝素化，缝制升主动脉灌注管，分别阻断上下腔静脉及灌注管头远端的升主动脉，先用4℃1000mＬ组氨酸－色氨酸－酮戊二酸液（ＨＴＫ液） || 2－13］。术前准备过程中，通过综合手段尽量降低患者肺动脉压力，尽量选择体质量大的供体，尽量选择在脑死亡后有稳定的血流动力学和不缺氧条件下获取的供心。3．2供者心脏的保护最大限度地降低供心的心肌损伤也是心脏移植成功的重要因素［14］。我院全部选用脑死亡患者，选择使用ＨＴＫ液作为供体,0,1,0,0,2,0,0,2
3704.txt,肺移植术后感染的评估与救治,2018,15,0.198216274262727,,"气管切开气管插管 | 脑死亡后,气管插管 | 供体手术气管插管 | 脑死亡后迅速气管插管 | 脑死亡后插入气管导管 | 脑死亡后,紧急气管插管 | 脑死亡后迅速气管插管进行机械通气 | 进行供心、肺切取,吸净气管分泌物,气管插管给氧 | 供者平卧位,气管插管 | 脑死亡后立即气管内插管给氧 | 供体心肺的切取气管插管 | 供心的切取供体气管插管后 | 供心切取配合..气管插管 | 供肺切取:供体气管插管 | 供体心肺的获取和保护..行气管插管通气",气管插管、鼻胃管 | 后气管插管、鼻胃管 | 中；术后气管插管 | 术后气管插管、鼻胃管 | ；术后气管插管、鼻胃管 | 估流程时，均接受气管插管机械通气 | 气管插管、鼻胃管、支气管镜等技术的运用；供体肺 | 后气管插管、鼻胃管、支气管 | 管插管、鼻胃管、支气管 | 原体环境中；术后气管插管 | 气管插管、鼻胃管、支气管 | 均接受气管插管机械通气，发生肺炎的风险,和病毒［9-11］。术后患者肺部感染的高危因素主要有：移植的肺脏与外界相通，持续受到上呼吸道定植微生物的影响及暴露在外部的病原体环境中；术后气管插管、鼻胃管、支气管镜等技术的运用；供体肺携带的病原体；术后支气管循环中断引起的上皮细胞完整性被破坏、纤毛功能受损导致术后早期易并发感染； || 菌和病毒［9-11］。术后患者肺部感染的高危因素主要有：移植的肺脏与外界相通，持续受到上呼吸道定植微生物的影响及暴露在外部的病原体环境中；术后气管插管、鼻胃管、支气管镜等技术的运用；供体肺携带的病原体；术后支气管循环中断引起的上皮细胞完整性被破坏、纤毛功能受损导致术后早期易并发感染 || 次为真菌和病毒［9-11］。术后患者肺部感染的高危因素主要有：移植的肺脏与外界相通，持续受到上呼吸道定植微生物的影响及暴露在外部的病原体环境中；术后气管插管、鼻胃管、支气管镜等技术的运用；供体肺携带的病原体；术后支气管循环中断引起的上皮细胞完整性被破坏、纤毛功能受损导致术后早期易并 || 真菌和病毒［9-11］。术后患者肺部感染的高危因素主要有：移植的肺脏与外界相通，持续受到上呼吸道定植微生物的影响及暴露在外部的病原体环境中；术后气管插管、鼻胃管、支气管镜等技术的运用；供体肺携带的病原体；术后支气管循环中断引起的上皮细胞完整性被破坏、纤毛功能受损导致术后早期易并发感 || 为真菌和病毒［9-11］。术后患者肺部感染的高危因素主要有：移植的肺脏与外界相通，持续受到上呼吸道定植微生物的影响及暴露在外部的病原体环境中；术后气管插管、鼻胃管、支气管镜等技术的运用；供体肺携带的病原体；术后支气管循环中断引起的上皮细胞完整性被破坏、纤毛功能受损导致术后早期易并发,0,7,0,0,15,0,2,15
4138.txt,双肺移植同期Nuss手术治疗造血干细胞移植术后闭塞性细支气管炎综合征合并胸廓畸形长期生存1例,2018,19,0.183503419072274,,"供者气管插管 | 气管切开气管插管 | 供者行气管插管 | 脑死亡后,气管插管 | 供体全身肝素化后，仰卧位，经口气管内插管 | 供者平卧位,气管插管 | 供体平卧位，气管插管 | 脑死亡后迅速气管插管 | 脑死亡后插入气管导管 | 脑死亡后,紧急气管插管 | 供体心肺的切取气管插管 | 供心的切取供体气管插管后 | 脑死亡后,将供体取仰卧位,争取做气管插管 | 供肺切取:供体气管插管 | 经气管切开气管插管建立人工呼吸 | 脑死亡后立即气管内插管给氧 | 供心切取配合..气管插管 | 供体心脏的提取供心者取仰卧位,垫高胸腔,气管插管 | 脑死亡后气管紧急插管,纯氧通气",腔管气管插管 | 后双腔管气管插管 | 气管插管，患者 | 醉后双腔管气管插管 | 全身麻醉后双腔管气管插管，患者取仰卧位， | 气管插管，患者取仰卧 | 麻醉后双腔管气管插管 | 身麻醉后双腔管气管插管 | 双腔管气管插管，患者取 | 后双腔管气管插管，患者取 | 体全身麻醉后双腔管气管插管，患者取仰卧位 | 。受体全身麻醉后双腔管气管插管 | 体全身麻醉后双腔管气管插管 | 1]。受体全身麻醉后双腔管气管插管，患者取仰卧位,旋糖酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，ECMO使用方案详 || 钾右旋糖酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，ECMO使用方 || 酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，ECMO使用方案详见文 || 低钾右旋糖酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，ECMO使用 || 棉子糖低钾右旋糖酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，ECM,0,7,0,0,19,0,0,19
0472.txt,体外膜肺氧合桥接心脏移植术的护理,2019,3,0.394594485403319,,供体心肺的切取气管插管 | 供心切取配合..气管插管 | 供心的切取供体气管插管后,气管插管与中心静脉导管 | 带气管插管与中心静脉导管,安排人员站位和机器摆 放，待准备就绪，安全快速转运患者至手术床。确认 ECMO处于正常运作状态后，妥善固定各管道并做 好清晰标识。患者均携带气管插管与中心静脉导管 入手术间，评估静脉通路是否满足手术需求，保证 2条通路，1条供麻醉药物输注，1条供输血使用。 ECMO运转期间，血小板 || 理安排人员站位和机器摆 放，待准备就绪，安全快速转运患者至手术床。确认 ECMO处于正常运作状态后，妥善固定各管道并做 好清晰标识。患者均携带气管插管与中心静脉导管 入手术间，评估静脉通路是否满足手术需求，保证 2条通路，1条供麻醉药物输注，1条供输血使用。 ECMO运转期间，血小,0,0,0,0,3,0,0,3
0735.txt,中国肺移植供肺获取与保护技术规范(2019版),2019,22,0.25,,"供者气管插管 | 气管切开气管插管 | 供体手术气管插管通气 | 供者行气管插管 | 供体平卧位，气管插管 | 供者平卧位,气管插管 | 脑死亡后迅速气管插管进行机械通气 | 供体手术气管插管 | 脑死亡后,气管插管 | 脑死亡后气管紧急插管,纯氧通气 | 经气管切开气管插管建立人工呼吸 | 供体心肺的获取和保护..行气管插管通气 | 脑死亡后迅速气管插管 | 脑死亡后插入气管导管 | 供体心肺的切取气管插管 | 进行供心、肺切取,吸净气管分泌物,气管插管给氧 | 供者脑死亡后迅速建立人工呼吸 | 供肺切取:供体气管插管 | 供心的切取供体气管插管后 | 协助麻醉医生进行支纤镜检查后进行气管插管 | 脑死亡后,紧急气管插管 | 脑死亡后立即气管内插管给氧","、气管内插管 | 重的气管-支气管 | 通气充足、气管内插管 | 足、气管内插管 | 长期卧床及气管插管， | 气充足、气管内插管位 | 程时，均存在气 管插管和机械通气 | 充足、气管内插管 | 气充足、气管内插管 | 前,应确保通气充足、气管内插管 | 经气管插管吸痰1次，必要时经纤 | 管插管和机械通气。ICU医护人员和供肺 | 床及气管插管，坠积性肺 | 布 供肺不合格之前,应确保通气充足、气管内插管 | ""脑死亡或脑心双死亡供者供 | 供肺选择；供肺获取；供 | 获取 小组对供者的液体管 | 纤维支 气管镜检查发现严重的气管-支气管 | 保通气充足、气管内插管 | 应确保通气充足、气管内插管","00 mmHg是供 肺可用的基本要求。尤其注意，供肺获取前应 每2小时进行1次动脉血气分析，如不达标,在宣布 供肺不合格之前,应确保通气充足、气管内插管位置 正确及潮气量足够，经纤维支气管镜检查排除大气 道内分泌物阻塞，同时采取充分通气、维持最佳体液"", ""% 88 %\t中华移 || 供者来源感染的传播风险可忽 略不计*7］。因此,纤维支气管镜下可吸净的痰液和 微生物培养阳性，不是弃用供肺的标准。若纤维支 气管镜检查发现严重的气管-支气管炎，特别是脓 性分泌物被吸出后仍从段支气管的开口涌出，提示 供肺感染严重，无法使用。"", ""(4)胸部影像学检查 一般要求胸 || ) ＞300 mmHg是供 肺可用的基本要求。尤其注意，供肺获取前应 每2小时进行1次动脉血气分析，如不达标,在宣布 供肺不合格之前,应确保通气充足、气管内插管位置 正确及潮气量足够，经纤维支气管镜检查排除大气 道内分泌物阻塞，同时采取充分通气、维持最佳体液"", ""% 88 %\ || 300 mmHg是供 肺可用的基本要求。尤其注意，供肺获取前应 每2小时进行1次动脉血气分析，如不达标,在宣布 供肺不合格之前,应确保通气充足、气管内插管位置 正确及潮气量足够，经纤维支气管镜检查排除大气 道内分泌物阻塞，同时采取充分通气、维持最佳体液"", ""% 88 %\t中华 || 献。脑死亡供者神经源性肺水肿发 生率高，出现后极易发生肺部感染，同时肺水肿会引 起肺泡弥散功能下降，导致低氧血症[17-18]。此外， 由于长期卧床及气管插管，坠积性肺炎亦常发生，故 早期积极预防性抗感染治疗是必要的。病原体培养 阴性的供肺较少，但通过选用敏感抗菌药物仍能获 得较满",0,11,0,0,21,0,3,22
1841.txt,体外膜肺氧合在心脏死亡器官捐献供肝保护中的应用,2019,11,0.25,,"供者气管插管 | 气管切开气管插管 | 供者行气管插管 | 经气管切开气管插管建立人工呼吸 | 供体手术气管插管 | 供体全身肝素化后，仰卧位，经口气管内插管 | 脑死亡后,气管插管 | 供体手术气管插管通气 | 供肺切取:供体气管插管 | 供体死亡后行人工呼吸、循环支持 | 供体脑死亡后快速正中开胸,同时插入气管导管人工通气",及 气管插管 | 按压及 气管插管 | 压及 气管插管 | 外按压及 气管插管持续人工呼吸 | 1］，无法早期全 身肝素化导致供体血管内 | 外按压及 气管插管 | 胸外按压及 气管插管 | 供体血管内及ECMO管 | CD供体 进行体外循环支持，结 | 胸外按压及 气管插管持续人工呼吸，同时快速经股动、,"- I 类和n类，ECMO的应用除了置管时机不同外， 其余操作流程相同。在供体心跳停止、经抢救无 效宣布死亡，家属签署同意书后，继续胸外按压及 气管插管持续人工呼吸，同时快速经股动、静脉行"", ""ECMO置管，立即开始ECMO循环。"", ""三、ECMO在DCD供肝保护中的应用情况"" || ht- I 类和n类，ECMO的应用除了置管时机不同外， 其余操作流程相同。在供体心跳停止、经抢救无 效宣布死亡，家属签署同意书后，继续胸外按压及 气管插管持续人工呼吸，同时快速经股动、静脉行"", ""ECMO置管，立即开始ECMO循环。"", ""三、ECMO在DCD供肝保护中的应用情 || t- I 类和n类，ECMO的应用除了置管时机不同外， 其余操作流程相同。在供体心跳停止、经抢救无 效宣布死亡，家属签署同意书后，继续胸外按压及 气管插管持续人工呼吸，同时快速经股动、静脉行"", ""ECMO置管，立即开始ECMO循环。"", ""三、ECMO在DCD供肝保护中的应用情况 || cht- I 类和n类，ECMO的应用除了置管时机不同外， 其余操作流程相同。在供体心跳停止、经抢救无 效宣布死亡，家属签署同意书后，继续胸外按压及 气管插管持续人工呼吸，同时快速经股动、静脉行"", ""ECMO置管，立即开始ECMO循环。"", ""三、ECMO在DCD供肝保护中的应用 || DCD供体在撤除生命支持措施前行全身肝素化 及股动静脉置管［28-29］；在英国，在供体循环停止前不 允许全身肝素化和股动静脉置管［30-31］，无法早期全 身肝素化导致供体血管内及ECMO管路中易形成 血栓。因此，ECMO用于DCD供体肝移植无法取 得满意的效果。"", ""（二）运",0,2,8,10,10,8,0,11
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,13,0.2,,"供体手术气管插管 | 供者气管插管 | 气管切开气管插管 | 供体手术气管插管通气 | 供者行气管插管 | 脑死亡后迅速气管插管 | 脑死亡后插入气管导管 | 供者平卧位,气管插管 | 供体平卧位，气管插管 | 脑死亡后,气管插管 | 经气管切开气管插管建立人工呼吸 | 脑死亡后,紧急气管插管 | 供体心肺的切取气管插管",受手术、气管插管 | 术、气管插管 | 经 受手术、气管插管 | 手术、气管插管 | 气管插管、深静脉置管 | 受手术、气管插管、深静脉置管 | 、气管插管、深静脉置管,"gan donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故 || n donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故此类 || Organ donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］ || an donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故此 || donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故此类患者",0,13,0,0,13,0,13,13
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,11,0.25,,"供者气管插管 | 气管切开气管插管 | 供者行气管插管 | 供者平卧位,气管插管 | 脑死亡后,气管插管 | 供体手术气管插管 | 供体手术气管插管通气 | 脑死亡后,紧急气管插管 | 供体心肺的切取气管插管 | 脑死亡,面罩加压给氧,辅助呼吸 | 供肺切取:供体气管插管","灶,气管插管 | 感染灶,气管插管 | 染灶,气管插管 | 灶,气管插管时间长者 | 的感染灶,气管插管 | 能 的感染灶,气管插管 | ""入院后,常规呼吸机辅助呼吸, | 气管插管时间长者注意肺","用三代 头孢联合酶抑制剂抗感染治疗#"", ""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤 口分 || 规应用三代 头孢联合酶抑制剂抗感染治疗#"", ""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤 || 应用三代 头孢联合酶抑制剂抗感染治疗#"", ""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤 口 || 常规应用三代 头孢联合酶抑制剂抗感染治疗#"", ""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤 || ,常规应用三代 头孢联合酶抑制剂抗感染治疗#"", ""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%",0,3,0,0,10,0,0,11
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,18,0.198216274262727,,"气管切开气管插管 | 供者气管插管 | 供者行气管插管 | 脑死亡后，用麻醉机维持呼吸 | 供体手术气管插管 | 脑死亡后用麻醉机维持呼吸 | 脑死亡后,气管插管 | 供体手术气管插管通气 | 脑死亡后迅速气管插管 | 脑死亡后插入气管导管 | 供者平卧位,气管插管 | 供体平卧位，气管插管 | 经气管切开气管插管建立人工呼吸 | 供者脑死亡后迅速建立人工呼吸 | 供心保护脑死亡后用麻醉机维持呼吸 | 脑死亡后,紧急气管插管 | 供体心肺的切取气管插管 | 供肺切取:供体气管插管","置气管插管!胃管 | 置气管插管 | 气管插管!胃管 | ，供者在脑死亡后使用呼吸机 | 供者在脑死亡后使用呼吸机 | 脑死亡 后,脑死亡 | 留 置气管插管!胃管 | 气管插管!胃管!尿管 | 气管插管!胃管!尿管!静脉导管 | 原因，供者在脑死亡后使用呼吸 | 其原因，供者在脑死亡后使用呼吸机 | 置气管插管!胃管!尿管","原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征 || 其原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 || 因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征! || 生率,提示感染发生率高，其中 下呼吸道是主要的感染灶来源，革兰阴性杆菌是主 要的病原菌)这与国内多个研究[/3 8/+]结果一致) 究其原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管 || 率,提示感染发生率高，其中 下呼吸道是主要的感染灶来源，革兰阴性杆菌是主 要的病原菌)这与国内多个研究[/3 8/+]结果一致) 究其原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插",0,18,1,0,17,0,1,18
